ID fornecimento,Data,ID Und Reab,Política Pública,Origem das mudas,Finalidade da doação,SomaDequant
303,07-nov.-16,234,Produtor de Água Pipiripau,Granja do Ipê,convencional,710
304,14-abr.-15,235,Produtor de Água Pipiripau,Granja do Ipê,convencional,700
305,06-fev.-14,236,Produtor de Água Pipiripau,Granja do Ipê,convencional,1700
306,02-dez.-14,237,Produtor de Água Pipiripau,Granja do Ipê,convencional,1500
307,02-dez.-14,237,Produtor de Água Pipiripau,Granja do Ipê,convencional,150
308,09-jan.-14,238,Produtor de Água Pipiripau,Granja do Ipê,convencional,1867
309,13-fev.-15,239,Produtor de Água Pipiripau,Granja do Ipê,convencional,650
310,01-jan.-15,239,Produtor de Água Pipiripau,Granja do Ipê,convencional,900
311,22-dez.-16,239,Produtor de Água Pipiripau,Granja do Ipê,convencional,2050
312,23-dez.-16,239,Produtor de Água Pipiripau,Granja do Ipê,convencional,198
313,23-dez.-16,239,Produtor de Água Pipiripau,Granja do Ipê,convencional,1642
314,03-mar.-14,240,Produtor de Água Pipiripau,Granja do Ipê,convencional,2932
315,03-dez.-14,240,Produtor de Água Pipiripau,Granja do Ipê,convencional,5350
316,26-jan.-15,240,Produtor de Água Pipiripau,Granja do Ipê,convencional,500
317,17-abr.-15,240,Produtor de Água Pipiripau,Granja do Ipê,convencional,300
318,03-fev.-14,241,Produtor de Água Pipiripau,Granja do Ipê,convencional,4000
319,25-nov.-14,241,Produtor de Água Pipiripau,Granja do Ipê,convencional,500
320,30-mar.-17,241,Produtor de Água Pipiripau,Granja do Ipê,convencional,376
321,03-nov.-16,242,Produtor de Água Pipiripau,Granja do Ipê,convencional,400
322,01-dez.-15,243,Produtor de Água Pipiripau,Granja do Ipê,convencional,150
323,04-dez.-15,243,Produtor de Água Pipiripau,Granja do Ipê,convencional,200
324,31-dez.-14,244,Produtor de Água Pipiripau,Granja do Ipê,convencional,400
325,02-fev.-15,244,Produtor de Água Pipiripau,Granja do Ipê,convencional,3800
326,01-jan.-15,190,Produtor de Água Pipiripau,Granja do Ipê,convencional,616
327,14-abr.-15,190,Produtor de Água Pipiripau,Granja do Ipê,convencional,5200
328,17-abr.-15,190,Produtor de Água Pipiripau,Granja do Ipê,convencional,7435
329,07-dez.-16,190,Produtor de Água Pipiripau,Granja do Ipê,convencional,2055
330,27-abr.-15,245,Produtor de Água Pipiripau,Granja do Ipê,convencional,400
331,01-nov.-16,245,Produtor de Água Pipiripau,Granja do Ipê,convencional,561
332,09-jan.-14,178,Produtor de Água Pipiripau,Granja do Ipê,convencional,1367
333,09-fev.-14,178,Produtor de Água Pipiripau,Granja do Ipê,convencional,1367
334,04-dez.-13,246,Produtor de Água Pipiripau,Granja do Ipê,convencional,4132
335,24-fev.-14,246,Produtor de Água Pipiripau,Granja do Ipê,convencional,2000
336,01-dez.-15,246,Produtor de Água Pipiripau,Granja do Ipê,convencional,1000
337,02-dez.-14,247,Produtor de Água Pipiripau,Granja do Ipê,convencional,3600
338,01-jan.-15,248,Produtor de Água Pipiripau,Granja do Ipê,convencional,6484
339,24-out.-16,248,Produtor de Água Pipiripau,Granja do Ipê,convencional,2008
340,01-out.-16,248,Produtor de Água Pipiripau,Granja do Ipê,convencional,2000
341,26-out.-16,248,Produtor de Água Pipiripau,Granja do Ipê,convencional,2075
342,26-out.-16,248,Produtor de Água Pipiripau,Granja do Ipê,convencional,2022
343,03-mar.-14,249,Produtor de Água Pipiripau,Granja do Ipê,convencional,3800
344,13-fev.-15,249,Produtor de Água Pipiripau,Granja do Ipê,convencional,500
345,13-mar.-14,250,Produtor de Água Pipiripau,Granja do Ipê,convencional,2720
346,20-fev.-15,250,Produtor de Água Pipiripau,Granja do Ipê,convencional,300
347,01-dez.-15,250,Produtor de Água Pipiripau,Granja do Ipê,convencional,200
348,01-nov.-16,251,Produtor de Água Pipiripau,Granja do Ipê,convencional,558
349,06-fev.-14,252,Produtor de Água Pipiripau,Granja do Ipê,convencional,200
350,02-dez.-14,252,Produtor de Água Pipiripau,Granja do Ipê,convencional,70
351,06-fev.-14,253,Produtor de Água Pipiripau,Granja do Ipê,convencional,502
352,27-mar.-14,253,Produtor de Água Pipiripau,Granja do Ipê,convencional,1275
353,25-mar.-14,254,Produtor de Água Pipiripau,Granja do Ipê,convencional,3800
354,01-dez.-16,254,Produtor de Água Pipiripau,Granja do Ipê,convencional,1463
355,19-mar.-14,255,Produtor de Água Pipiripau,Granja do Ipê,convencional,3490
356,01-dez.-16,255,Produtor de Água Pipiripau,Granja do Ipê,convencional,640
357,02-dez.-16,255,Produtor de Água Pipiripau,Granja do Ipê,convencional,664
358,10-nov.-16,256,Produtor de Água Pipiripau,Granja do Ipê,convencional,1918
359,09-dez.-15,257,Produtor de Água Pipiripau,Granja do Ipê,convencional,300
360,01-nov.-16,257,Produtor de Água Pipiripau,Granja do Ipê,convencional,1126
361,02-dez.-14,265,Produtor de Água Pipiripau,Granja do Ipê,convencional,1500
362,01-jan.-15,259,Produtor de Água Pipiripau,Granja do Ipê,convencional,900
363,01-nov.-16,260,Produtor de Água Pipiripau,Granja do Ipê,convencional,814
364,19-mar.-15,261,Produtor de Água Pipiripau,Granja do Ipê,convencional,2383
365,17-abr.-15,262,Produtor de Água Pipiripau,Granja do Ipê,convencional,300
366,20-jan.-15,262,Produtor de Água Pipiripau,Granja do Ipê,convencional,300
367,15-dez.-16,263,Produtor de Água Pipiripau,Granja do Ipê,convencional,1400
368,16-dez.-16,263,Produtor de Água Pipiripau,Granja do Ipê,convencional,558
369,19-dez.-16,263,Produtor de Água Pipiripau,Granja do Ipê,convencional,2200
370,20-dez.-16,263,Produtor de Água Pipiripau,Granja do Ipê,convencional,2100
371,10-dez.-14,263,Produtor de Água Pipiripau,Granja do Ipê,convencional,8000
372,26-mar.-15,263,Produtor de Água Pipiripau,Granja do Ipê,convencional,1000
373,29-dez.-14,264,Produtor de Água Pipiripau,Granja do Ipê,convencional,500
374,11-nov.-16,264,Produtor de Água Pipiripau,Granja do Ipê,convencional,945
375,07-jan.-10,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,8000
376,25-nov.-20,266,Produtor de Água Pipiripau,Granja do Ipê,convencional,600
377,10-nov.-20,267,Produtor de Água Pipiripau,Granja do Ipê,convencional,3200
378,12-nov.-20,267,Produtor de Água Pipiripau,Granja do Ipê,convencional,841
379,12-nov.-20,185,Produtor de Água Pipiripau,Granja do Ipê,convencional,1013
380,12-nov.-20,268,Produtor de Água Pipiripau,Granja do Ipê,convencional,557
381,19-nov.-20,268,Produtor de Água Pipiripau,Granja do Ipê,convencional,3000
382,18-nov.-20,268,Produtor de Água Pipiripau,Granja do Ipê,convencional,3000
383,25-nov.-20,268,Produtor de Água Pipiripau,Granja do Ipê,convencional,2400
384,28-nov.-12,265,Produtor de Água Pipiripau,Granja do Ipê,convencional,4460
385,27-jun.-12,265,Produtor de Água Pipiripau,Granja do Ipê,convencional,10575
387,08-mar.-12,265,Produtor de Água Pipiripau,Granja do Ipê,convencional,2000
388,31-jan.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,1800
389,18-dez.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,1700
390,18-dez.-12,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,1550
391,18-dez.-12,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,1500
392,20-fev.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,750
393,20-fev.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,750
394,20-fev.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,750
395,20-fev.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,1000
396,11-mar.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,550
397,13-jun.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,600
398,20-fev.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,600
399,20-fev.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,800
400,21-dez.-12,265,Produtor de Água Pipiripau,Granja do Ipê,convencional,2750
401,05-fev.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,700
402,20-mar.-13,265,Produtor de Água Pipiripau,Casa do Cerrado,convencional,550
403,29-mai.-12,736,Programa Reflorestar (convencional),Granja do Ipê,convencional,5000
404,23-jan.-18,270,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
405,24-jan.-18,271,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
406,21-mar.-15,272,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
407,22-nov.-11,273,Programa Reflorestar (convencional),Casa do Cerrado,convencional,800
408,22-mai.-12,273,Programa Reflorestar (convencional),Casa do Cerrado,convencional,800
409,27-set.-13,273,Programa Reflorestar (convencional),Casa do Cerrado,convencional,800
410,10-out.-20,275,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
411,13-nov.-20,276,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
412,10-dez.-20,277,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
414,07-dez.-20,280,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
415,13-dez.-16,281,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
416,29-jan.-13,282,Programa Reflorestar (convencional),Granja do Ipê,convencional,1300
417,07-mar.-18,282,Programa Reflorestar (convencional),Granja do Ipê,convencional,240
418,28-out.-20,282,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
419,13-nov.-20,283,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
421,16-nov.-20,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
422,18-dez.-20,286,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,500
423,10-nov.-20,287,Programa Reflorestar (convencional),Granja do Ipê,convencional,40
424,10-dez.-20,288,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
425,15-out.-20,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
426,26-out.-20,290,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
427,20-set.-12,291,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
428,23-dez.-19,291,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
429,26-out.-20,291,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
430,10-dez.-20,292,Programa Reflorestar (convencional),Granja do Ipê,convencional,310
431,27-nov.-20,293,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
432,15-out.-20,294,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
433,27-out.-20,295,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
434,01-jan.-21,73,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,175
435,19-nov.-20,296,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
436,06-nov.-20,297,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
437,27-out.-20,298,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
438,26-out.-20,299,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
439,23-out.-20,300,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
440,10-nov.-20,301,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
441,24-jul.-20,302,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
442,27-out.-20,303,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
443,23-out.-20,304,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
444,26-nov.-20,305,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
445,01-dez.-20,306,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
446,19-out.-20,307,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
447,04-dez.-20,307,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
448,07-dez.-20,308,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
449,10-dez.-20,309,Programa Reflorestar (convencional),Granja do Ipê,convencional,167
450,30-jan.-17,310,Programa Reflorestar (convencional),Granja do Ipê,convencional,222
451,26-ago.-20,311,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
452,17-dez.-20,312,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
453,01-jan.-21,314,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,300
454,03-dez.-20,315,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,400
455,10-dez.-20,316,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,102
456,09-dez.-20,317,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,150
457,10-dez.-20,318,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,100
458,28-nov.-17,319,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,310
459,28-nov.-17,319,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,30
461,11-mar.-20,326,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
462,01-set.-20,326,Programa Reflorestar (convencional),Granja do Ipê,convencional,110
463,17-dez.-12,327,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
464,28-out.-20,327,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
465,11-ago.-14,328,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
466,24-dez.-15,328,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
467,26-out.-18,328,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
468,22-nov.-19,328,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
469,11-dez.-20,328,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
470,11-dez.-20,328,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
471,03-dez.-20,329,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
472,06-jan.-21,330,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,170
474,06-jan.-21,331,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,90
475,06-jan.-21,332,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,140
476,07-out.-20,333,Programa Reflorestar (convencional),Granja do Ipê,convencional,60
477,24-nov.-20,170,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,310
478,07-dez.-20,334,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,130
479,12-jan.-18,313,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
480,12-jan.-18,313,Programa Reflorestar (convencional),Granja do Ipê,convencional,70
481,12-jan.-18,313,Programa Reflorestar (convencional),Granja do Ipê,convencional,30
482,16-nov.-18,313,Programa Reflorestar (convencional),Granja do Ipê,convencional,140
483,16-nov.-18,313,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
484,22-out.-20,313,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
485,18-out.-18,335,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
486,13-dez.-19,335,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
487,19-out.-20,335,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
488,12-mar.-20,336,Programa Reflorestar (convencional),Granja do Ipê,convencional,350
489,09-dez.-20,337,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
490,14-dez.-20,338,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
491,14-out.-20,339,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
492,31-jan.-20,340,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
493,19-nov.-20,340,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
494,10-mar.-20,290,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
495,01-jun.-16,341,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
496,28-set.-16,341,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
497,14-dez.-16,341,Programa Reflorestar (convencional),Granja do Ipê,convencional,8
498,04-out.-17,341,Programa Reflorestar (convencional),Granja do Ipê,convencional,11
499,11-mar.-20,341,Programa Reflorestar (convencional),Granja do Ipê,convencional,16
500,28-fev.-20,342,Programa Reflorestar (convencional),Granja do Ipê,convencional,80
501,08-jan.-21,343,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,135
502,08-jan.-21,344,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,135
503,08-jan.-20,344,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
504,04-dez.-20,345,Plano de Revit. Bacia Hidr. Alto Descoberto,Granja do Ipê,convencional,160
505,10-fev.-20,348,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
506,20-fev.-20,348,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
507,07-dez.-20,348,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
508,09-dez.-20,350,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
509,09-dez.-20,352,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
510,06-nov.-09,353,Programa Reflorestar (convencional),Granja do Ipê,convencional,320
511,11-jan.-21,311,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
512,11-jan.-21,358,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
513,27-nov.-20,359,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
514,09-ago.-14,364,Programa Reflorestar (convencional),Granja do Ipê,convencional,550
515,27-nov.-19,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,10
516,20-nov.-19,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
517,16-jan.-18,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
518,06-mar.-18,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
519,29-out.-18,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
520,24-nov.-17,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,155
521,24-nov.-17,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,95
523,30-jan.-12,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
524,29-dez.-15,369,Programa Reflorestar (convencional),Granja do Ipê,convencional,180
525,13-jan.-21,375,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
526,13-dez.-16,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,220
527,16-jan.-17,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,230
529,13-nov.-17,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
530,13-nov.-17,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
531,16-nov.-17,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
532,23-out.-18,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
533,06-jan.-19,285,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
